5325.55,42.30,39.02,1034,33628,-51,1396876365,356758177,1396875986,356757625,1.4492,-0.2631,-0.0382,12,182.350,184.292,142.6937,0.0000,-1780,31.4,10
5325.65,42.07,39.02,1104,33616,-153,1396876365,356758177,1396875977,356757521,1.4492,-1.0426,-0.0382,12,182.350,184.227,142.6937,0.0000,-1782,31.4,10
5325.75,42.81,39.02,1098,33264,-209,1396876365,356758177,1396875968,356757415,1.4492,-1.4718,-0.0382,12,182.350,184.101,142.6937,0.0000,-1782,31.4,10
5325.85,42.95,39.02,956,32944,-243,1396876365,356758177,1396875959,356757309,1.4492,-1.7317,-0.0382,12,182.350,183.941,142.6937,0.0000,-1785,31.4,10
5325.95,43.46,41.49,1132,32728,-314,1396876342,356757128,1396876029,356757187,0.4298,-2.2758,-0.0382,12,182.780,183.741,142.6937,0.0000,-1781,31.4,10
5326.05,43.85,41.49,1378,32440,-370,1396876342,356757128,1396876021,356757078,0.4298,-2.7053,-0.0382,12,182.780,183.492,142.6937,0.0000,-1783,31.4,10
5326.15,44.30,41.49,1514,32112,-329,1396876342,356757128,1396876014,356756968,0.4298,-2.3917,-0.0382,12,182.780,183.237,142.6937,0.0000,-1786,31.4,10
5326.25,44.71,41.49,1606,31816,-277,1396876342,356757128,1396876007,356756857,0.4298,-1.9934,-0.0382,12,182.780,183.017,142.6937,0.0000,-1781,31.4,10
5326.35,45.18,41.49,1766,31484,-201,1396876342,356757128,1396876000,356756745,0.4298,-1.4118,-0.0382,12,182.780,182.847,142.6937,0.0000,-1784,30.2,10
5326.45,45.27,41.49,1556,31420,-202,1396876342,356757128,1396875994,356756633,0.4298,-1.4186,-0.0382,12,182.780,182.706,142.6937,0.0000,-1780,30.2,10
5326.55,45.71,41.49,1362,31080,-198,1396876342,356757128,1396875988,356756520,0.4298,-1.3883,-0.0382,12,182.780,182.565,142.6937,0.0000,-1783,30.2,10
5326.65,46.24,41.49,1150,30768,-129,1396876342,356757128,1396875982,356756405,0.4298,-0.8604,-0.0382,12,182.780,182.453,142.6937,0.0000,-1781,30.2,10
5326.75,46.54,41.49,1144,30564,-100,1396876342,356757128,1396875976,356756289,0.4298,-0.6384,-0.0382,12,182.780,182.378,142.6937,0.0000,-1782,30.2,10
5326.85,46.84,41.49,1182,30372,-105,1396876342,356757128,1396875971,356756173,0.4298,-0.6764,-0.0382,12,182.780,182.312,142.6937,0.0000,-1777,30.2,10
5326.95,47.06,44.47,1082,30228,-90,1396876417,356756023,1396876056,356756050,-2.8285,-0.5617,-0.0382,12,179.950,182.250,142.6937,0.0000,-1783,30.2,10
5327.05,47.45,44.47,1030,29984,-95,1396876417,356756023,1396876051,356755932,-2.8285,-0.6000,-0.0382,12,179.950,182.192,142.6937,0.0000,-1784,30.2,10
5327.15,47.62,44.47,888,29872,-100,1396876417,356756023,1396876046,356755814,-2.8285,-0.6381,-0.0382,12,179.950,182.130,142.6937,0.0000,-1784,30.2,10
5327.25,47.97,44.47,898,29660,-75,1396876417,356756023,1396876041,356755695,-2.8285,-0.4467,-0.0382,12,179.950,182.076,142.6937,0.0000,-1778,30.2,10
5327.35,48.20,44.47,774,29516,-64,1396876417,356756023,1396876036,356755575,-2.8285,-0.3625,-0.0382,12,179.950,182.035,142.6937,0.0000,-1778,29.8,10
5327.45,48.44,44.47,820,29256,-80,1396876417,356756023,1396876031,356755455,-2.8285,-0.4849,-0.0382,12,179.950,181.993,142.6937,0.0000,-1780,29.8,10
5327.55,48.97,44.47,910,29052,-101,1396876417,356756023,1396876026,356755333,-2.8285,-0.6457,-0.0382,12,179.950,181.936,142.6937,0.0000,-1779,29.8,10
5327.65,49.20,44.47,1098,28916,-89,1396876417,356756023,1396876021,356755211,-2.8285,-0.5538,-0.0382,12,179.950,181.876,142.6937,0.0000,-1780,29.8,10
5327.75,49.51,44.47,1248,28736,-75,1396876417,356756023,1396876017,356755088,-2.8285,-0.4467,-0.0382,12,179.950,181.826,142.6937,0.0000,-1779,29.8,10
5327.85,49.84,44.47,1258,28548,-95,1396876417,356756023,1396876013,356754964,-2.8285,-0.5997,-0.0382,12,179.950,181.774,142.6937,0.0000,-1780,29.8,10
5327.95,50.18,48.35,1210,28352,-65,1396876427,356754814,1396876092,356754834,1.3693,-0.3704,-0.0382,12,181.320,181.726,142.6937,0.0000,-1784,29.8,10
5328.05,50.55,48.35,1282,28096,-10,1396876427,356754814,1396876088,356754708,1.3693,0.0505,-0.0382,12,181.320,181.710,142.6937,0.0000,-1779,29.8,10
5328.15,50.84,48.35,1242,27988,43,1396876427,356754814,1396876084,356754582,1.3693,0.4558,-0.0382,12,181.320,181.735,142.6937,0.0000,-1781,29.8,2
5328.25,51.06,48.35,1118,27868,1,1396876427,356754814,1396876080,356754455,1.3693,0.1344,-0.0382,12,181.320,181.764,142.6937,0.0000,-1780,29.8,2
5328.35,51.25,48.35,904,27764,-18,1396876427,356754814,1396876076,356754328,1.3693,-0.0107,-0.0382,12,181.320,181.771,142.6937,0.0000,-1781,29.7,2
5328.45,51.66,48.35,902,27544,-16,1396876427,356754814,1396876072,356754200,1.3693,0.0044,-0.0382,12,181.320,181.770,142.6937,0.0000,-1784,29.7,2
5328.55,51.72,48.35,644,27512,-25,1396876427,356754814,1396876068,356754071,1.3693,-0.0642,-0.0382,12,181.320,181.767,142.6937,0.0000,-1781,29.7,2
5328.65,51.89,48.35,582,27420,-18,1396876427,356754814,1396876064,356753942,1.3693,-0.0107,-0.0382,12,181.320,181.764,142.6937,0.0000,-1780,29.7,2
5328.75,52.55,48.35,-70,27076,-23,1396876427,356754814,1396876060,356753811,1.3693,-0.0488,-0.0382,12,181.320,181.761,142.6937,0.0000,-1778,29.7,2
5328.85,51.06,48.35,-22,27864,-12,1396876427,356754814,1396876056,356753684,1.3693,0.0351,-0.0382,12,181.320,181.760,142.6937,0.0000,-1781,29.7,2
5328.95,51.65,50.03,-688,27548,-17,1396876452,356753547,1396876132,356753555,0.5201,-0.0002,-0.0411,12,181.840,181.766,142.6923,0.0000,-1782,29.7,2
5329.05,52.02,50.03,-620,27352,-9,1396876452,356753547,1396876128,356753426,0.5201,0.0610,-0.0411,12,181.840,181.769,142.6923,0.0000,-1780,29.7,2
5329.15,52.65,50.03,-146,27024,-3,1396876452,356753547,1396876123,356753295,0.5201,0.1067,-0.0411,12,181.840,181.777,142.6923,0.0000,-1782,29.7,2
5329.25,51.93,50.03,-108,27400,13,1396876452,356753547,1396876119,356753166,0.5201,0.2289,-0.0411,12,181.840,181.794,142.6923,0.0000,-1782,29.7,2
5329.35,52.19,50.03,176,27264,3,1396876452,356753547,1396876114,356753036,0.5201,0.1526,-0.0411,12,181.840,181.813,142.6923,0.0000,-1782,29.1,2
5329.45,52.60,50.03,-2,27052,10,1396876452,356753547,1396876109,356752905,0.5201,0.2060,-0.0411,12,181.840,181.831,142.6923,0.0000,-1782,29.1,2
